Data,Tempo,CO2,N2O,Alcoli,Alogenati,Vapore,Punto
2021-05-07 00:03:50.091,0 days 00:03:50,506,0.5589998960494995,0.22399994730949402,-0.01799999549984932,10.299999237060547,1
2021-05-07 00:21:49.098,0 days 00:21:49,510,0.6079998016357422,0.12799996137619019,-0.0036999997682869434,10.19999885559082,1
2021-05-07 00:39:49.000,0 days 00:39:49,509,0.5779998302459717,0.08720000088214874,-0.006599999964237213,10.19999885559082,1
2021-05-07 00:57:48.048,0 days 00:57:48,504,0.6219998598098755,-0.06999997794628143,0.0073699988424777985,10.299999237060547,1
2021-05-07 01:15:47.064,0 days 01:15:47,504,0.5979998111724854,0.17499995231628418,-0.01199999637901783,10.399998664855957,1
2021-05-07 01:33:47.047,0 days 01:33:47,505,0.5959998369216919,-0.23499995470046997,0.0017299996688961983,10.399998664855957,1
2021-05-07 01:51:46.071,0 days 01:51:46,506,0.5799998044967651,0.1159999668598175,-0.01199999637901783,10.399998664855957,1
2021-05-07 02:09:45.097,0 days 02:09:45,506,0.5709998607635498,0.2709999084472656,-0.016999993473291397,10.399998664855957,1
2021-05-07 02:27:45.038,0 days 02:27:45,503,0.6079998016357422,0.12199996411800385,-0.01499999687075615,10.399998664855957,1
2021-05-07 02:45:44.088,0 days 02:45:44,505,0.5619997978210449,-0.027999993413686752,-0.012999996542930603,10.499999046325684,1
2021-05-07 03:03:43.067,0 days 03:03:43,506,0.5909998416900635,0.009509998373687267,-0.018999993801116943,10.499999046325684,1
2021-05-07 03:21:43.021,0 days 03:21:43,508,0.5809998512268066,0.0763000026345253,-0.019999995827674866,10.499999046325684,1
2021-05-07 03:39:42.056,0 days 03:39:42,506,0.586999773979187,0.04270000010728836,-0.018999993801116943,10.599998474121094,1
2021-05-07 03:57:41.077,0 days 03:57:41,510,0.5539997816085815,0.08799999952316284,-0.015999995172023773,10.69999885559082,1
2021-05-07 04:15:40.084,0 days 04:15:40,512,0.5779998302459717,-0.025999993085861206,-0.016999993473291397,10.69999885559082,1
2021-05-07 04:33:40.075,0 days 04:33:40,517,0.6029998064041138,-0.02399999275803566,-0.016999993473291397,10.899998664855957,1
2021-05-07 04:51:40.024,0 days 04:51:40,519,0.5969998836517334,-0.08199997246265411,-0.009999997913837433,10.799999237060547,1
2021-05-07 05:09:38.082,0 days 05:09:38,519,0.6059998273849487,-0.0068999994546175,-0.01799999549984932,10.799999237060547,1
2021-05-07 05:27:38.033,0 days 05:27:38,525,0.6089998483657837,0.16399994492530823,-0.021999992430210114,11.19999885559082,1
2021-05-07 05:45:37.055,0 days 05:45:37,528,0.5849997997283936,-0.01799999549984932,-0.013999996706843376,11.099998474121094,1
2021-05-07 06:03:36.080,0 days 06:03:36,534,0.5829998254776001,0.12299996614456177,-0.015999995172023773,10.899998664855957,1
2021-05-07 06:21:36.035,0 days 06:21:36,534,0.5969998836517334,0.06040000170469284,-0.013999996706843376,10.799999237060547,1
2021-05-07 06:39:35.059,0 days 06:39:35,541,0.5629998445510864,-0.08299997448921204,-0.01199999637901783,10.899998664855957,1
2021-05-07 06:57:35.029,0 days 06:57:35,533,0.5669997930526733,-0.2619999051094055,-0.003200000151991844,10.899998664855957,1
2021-05-07 07:15:34.042,0 days 07:15:34,530,0.5979998111724854,0.12999996542930603,-0.016999993473291397,10.799999237060547,1
2021-05-07 07:33:33.040,0 days 07:33:33,514,0.5789998769760132,0.11499996483325958,-0.024999994784593582,10.599998474121094,1
2021-05-07 07:51:32.097,0 days 07:51:32,524,0.5909998416900635,0.024900000542402267,-0.016999993473291397,10.799999237060547,1
2021-05-07 08:09:32.014,0 days 08:09:32,523,0.5789998769760132,0.47099989652633667,-0.03299999237060547,10.899998664855957,1
2021-05-07 08:27:31.042,0 days 08:27:31,532,0.6079998016357422,-0.04199998825788498,-0.013999996706843376,10.69999885559082,1
2021-05-07 08:45:31.013,0 days 08:45:31,539,0.5709998607635498,0.2149999439716339,-0.018999993801116943,10.899998664855957,1
2021-05-07 09:03:30.042,0 days 09:03:30,542,0.5989998579025269,0.07729999721050262,-0.010999996215105057,10.999999046325684,1
2021-05-07 09:21:29.040,0 days 09:21:29,530,0.6089998483657837,0.16899994015693665,-0.019999995827674866,10.899998664855957,1
2021-05-07 09:39:29.014,0 days 09:39:29,523,0.5769997835159302,0.08139999955892563,-0.01499999687075615,10.899998664855957,1
2021-05-07 09:57:28.039,0 days 09:57:28,524,0.5979998111724854,0.11899997293949127,-0.01799999549984932,11.19999885559082,1
2021-05-07 10:15:27.079,0 days 10:15:27,523,0.589999794960022,0.12099997699260712,-0.016999993473291397,11.399998664855957,1
2021-05-07 10:33:27.027,0 days 10:33:27,513,0.5819997787475586,0.008799998089671135,-0.01199999637901783,11.19999885559082,1
2021-05-07 10:51:26.019,0 days 10:51:26,514,0.5799998044967651,0.3219999074935913,-0.021999992430210114,11.399998664855957,1
2021-05-07 11:09:25.053,0 days 11:09:25,506,0.6149997711181641,0.1839999556541443,-0.01799999549984932,11.499999046325684,1
2021-05-07 11:27:24.060,0 days 11:27:24,505,0.5729998350143433,0.1889999508857727,-0.015999995172023773,11.399998664855957,1
2021-05-07 11:45:24.015,0 days 11:45:24,505,0.589999794960022,0.0364999994635582,-0.015999995172023773,11.399998664855957,1
2021-05-07 12:03:23.030,0 days 12:03:23,506,0.5949997901916504,0.009509998373687267,-0.01499999687075615,11.399998664855957,1
2021-05-07 12:21:22.036,0 days 12:21:22,504,0.6019998788833618,-0.19899994134902954,-0.008499999530613422,11.69999885559082,1
2021-05-07 12:39:22.029,0 days 12:39:22,507,0.6059998273849487,0.20499995350837708,-0.02099999412894249,11.599998474121094,1
2021-05-07 12:57:21.020,0 days 12:57:21,506,0.5849997997283936,0.04639999940991402,-0.010999996215105057,11.599998474121094,1
2021-05-07 13:15:21.007,0 days 13:15:21,506,0.5859998464584351,-0.11899997293949127,-0.0072999997064471245,11.299999237060547,1
2021-05-07 13:33:20.017,0 days 13:33:20,505,0.6079998016357422,-0.06799997389316559,-0.008200000040233135,11.499999046325684,1
2021-05-07 13:51:19.052,0 days 13:51:19,503,0.6119998693466187,0.1369999647140503,-0.018999993801116943,11.69999885559082,1
2021-05-07 14:09:18.072,0 days 14:09:18,503,0.586999773979187,0.08839999884366989,-0.013999996706843376,11.499999046325684,1
2021-05-07 14:27:17.058,0 days 14:27:17,502,0.5729998350143433,0.01940000057220459,-0.009600000455975533,11.399998664855957,1
2021-05-07 14:45:17.060,0 days 14:45:17,503,0.5819997787475586,0.007229998707771301,-0.008799999952316284,10.899998664855957,1
2021-05-07 15:03:16.075,0 days 15:03:16,502,0.5799998044967651,0.10199996829032898,-0.02099999412894249,9.819999694824219,1
2021-05-07 15:21:16.002,0 days 15:21:16,502,0.5389997959136963,0.018400000408291817,-0.007699999958276749,8.459999084472656,1
2021-05-07 15:55:05.096,0 days 15:55:05,495,0.654999852180481,0.08540000021457672,-0.003200000151991844,8.909998893737793,1
2021-05-07 16:13:05.058,0 days 16:13:05,485,0.6019998788833618,0.07289999723434448,-0.016999993473291397,7.779999732971191,1
2021-05-07 16:31:05.005,0 days 16:31:05,490,0.5779998302459717,-0.22199994325637817,-0.0017999999690800905,6.09999942779541,1
2021-05-07 16:49:04.023,0 days 16:49:04,493,0.5729998350143433,0.09830000251531601,-0.01799999549984932,6.5099992752075195,1
2021-05-07 17:07:03.082,0 days 17:07:03,497,0.5179998874664307,0.341999888420105,-0.0299999937415123,5.789999008178711,1
2021-05-07 17:25:03.006,0 days 17:25:03,498,0.5699998140335083,0.013199999928474426,-0.015999995172023773,6.049999237060547,1
2021-05-07 17:43:02.065,0 days 17:43:02,499,0.5179998874664307,0.0835999995470047,-0.018999993801116943,4.59999942779541,1
2021-05-07 18:01:01.045,0 days 18:01:01,501,0.5379998683929443,0.2609999179840088,-0.031999990344047546,5.299999237060547,1
2021-05-07 18:19:01.018,0 days 18:19:01,504,0.5249998569488525,0.05889999866485596,-0.021999992430210114,5.529999732971191,1
2021-05-07 18:37:00.034,0 days 18:37:00,503,0.5429998636245728,-0.16199994087219238,-0.012999996542930603,5.6399993896484375,1
2021-05-07 18:54:59.059,0 days 18:54:59,504,0.5569998025894165,-0.14699995517730713,-0.013999996706843376,6.2699995040893555,1
2021-05-07 19:12:59.007,0 days 19:12:59,508,0.5039998888969421,-0.23699992895126343,-0.002899999963119626,3.739999771118164,1
2021-05-07 19:30:58.046,0 days 19:30:58,509,0.48699986934661865,0.06750000268220901,-0.018999993801116943,2.0299997329711914,1
2021-05-07 19:48:56.049,0 days 19:48:56,507,0.4929998517036438,0.049300000071525574,-0.015999995172023773,1.9799997806549072,1
2021-05-07 20:06:57.024,0 days 20:06:57,506,0.5039998888969421,0.09099999815225601,-0.015999995172023773,1.4499998092651367,1
2021-05-07 20:24:56.012,0 days 20:24:56,509,0.4809998869895935,-0.07899998128414154,-0.010999996215105057,1.9799997806549072,1
2021-05-07 20:42:55.036,0 days 20:42:55,512,0.5489997863769531,-0.1419999599456787,-0.01499999687075615,2.9699997901916504,1
2021-05-07 21:00:55.020,0 days 21:00:55,514,0.49199986457824707,0.15999996662139893,-0.022999994456768036,3.169999599456787,1
2021-05-07 21:18:53.098,0 days 21:18:53,515,0.5089998841285706,-0.04899998754262924,-0.01199999637901783,2.8899998664855957,1
2021-05-07 21:36:53.049,0 days 21:36:53,516,0.49199986457824707,-0.1669999659061432,-0.009600000455975533,2.5099997520446777,1
2021-05-07 21:54:52.072,0 days 21:54:52,519,0.4879998564720154,0.03750000149011612,-0.02099999412894249,2.319999933242798,1
2021-05-07 22:12:52.012,0 days 22:12:52,510,0.48299986124038696,-0.09999997913837433,-0.008899999782443047,-0.25599992275238037,1
2021-05-07 22:30:51.070,0 days 22:30:51,506,0.4879998564720154,0.04149999842047691,-0.015999995172023773,-1.799999713897705,1
2021-05-07 22:48:51.003,0 days 22:48:51,506,0.4549998641014099,0.278999924659729,-0.02699999138712883,-1.999999761581421,1
2021-05-07 23:06:50.010,0 days 23:06:50,515,0.48399990797042847,0.009359998628497124,-0.01499999687075615,-0.4539998769760132,1
2021-05-07 23:24:49.020,0 days 23:24:49,519,0.497999906539917,-0.006599999964237213,-0.021999992430210114,0.32899993658065796,1
2021-05-07 23:42:48.068,0 days 23:42:48,520,0.5049998760223389,0.0011299997568130493,-0.018999993801116943,-0.12599997222423553,1
2021-05-08 00:00:48.012,0 days 00:00:48,530,0.5199998617172241,0.05389999598264694,-0.019999995827674866,1.3599998950958252,1
2021-05-08 00:18:47.044,0 days 00:18:47,527,0.5019998550415039,0.13099995255470276,-0.02699999138712883,2.0199997425079346,1
2021-05-08 00:36:46.095,0 days 00:36:46,528,0.5129998922348022,-0.04799998551607132,-0.016999993473291397,2.1499998569488525,1
2021-05-08 00:54:45.089,0 days 00:54:45,512,0.5319998264312744,0.04659999907016754,-0.018999993801116943,1.8599998950958252,1
2021-05-08 01:12:45.022,0 days 01:12:45,507,0.5209997892379761,-0.08199997246265411,-0.012999996542930603,1.4399998188018799,1
2021-05-08 01:30:44.059,0 days 01:30:44,507,0.5859998464584351,0.2189999520778656,-0.03299999237060547,4.799999713897705,1
2021-05-08 01:48:44.022,0 days 01:48:44,507,0.5929998159408569,0.13599994778633118,-0.0299999937415123,7.289999008178711,1
2021-05-08 02:06:43.013,0 days 02:06:43,506,0.5429998636245728,-0.06899997591972351,-0.01799999549984932,8.359999656677246,1
2021-05-08 02:24:42.044,0 days 02:24:42,507,0.5669997930526733,0.061799995601177216,-0.018999993801116943,8.409998893737793,1
2021-05-08 02:42:41.088,0 days 02:42:41,507,0.5419998168945312,0.21799993515014648,-0.024999994784593582,8.039999008178711,1
2021-05-08 03:00:41.031,0 days 03:00:41,506,0.5709998607635498,-0.09399998188018799,-0.018999993801116943,8.039999008178711,1
2021-05-08 03:18:40.026,0 days 03:18:40,506,0.5769997835159302,-0.05199998617172241,-0.021999992430210114,7.559999465942383,1
2021-05-08 03:36:39.076,0 days 03:36:39,506,0.5639998912811279,-0.05099998414516449,-0.019999995827674866,7.029999732971191,1
2021-05-08 03:54:39.016,0 days 03:54:39,504,0.5449998378753662,0.015399999916553497,-0.01499999687075615,6.129999160766602,1
2021-05-08 04:12:38.038,0 days 04:12:38,506,0.5409998893737793,-0.16199994087219238,-0.015999995172023773,5.709999084472656,1
2021-05-08 04:30:37.062,0 days 04:30:37,501,0.5479998588562012,0.14499995112419128,-0.024999994784593582,5.709999084472656,1
2021-05-08 04:48:37.047,0 days 04:48:37,504,0.5369998216629028,0.06669999659061432,-0.022999994456768036,5.7599992752075195,1
2021-05-08 05:06:36.036,0 days 05:06:36,504,0.5309998989105225,-0.09299997985363007,-0.01499999687075615,5.549999237060547,1
2021-05-08 05:24:35.049,0 days 05:24:35,507,0.523999810218811,0.1499999463558197,-0.025999993085861206,4.299999713897705,1
2021-05-08 05:42:35.016,0 days 05:42:35,505,0.5409998893737793,-0.024999994784593582,-0.019999995827674866,3.979999542236328,1
2021-05-08 06:00:34.034,0 days 06:00:34,503,0.5369998216629028,0.03530000150203705,-0.02099999412894249,4.149999618530273,1
2021-05-08 06:18:33.094,0 days 06:18:33,503,0.5009998679161072,0.14899995923042297,-0.021999992430210114,3.229999542236328,1
2021-05-08 06:36:33.021,0 days 06:36:33,502,0.5219998359680176,0.14499995112419128,-0.025999993085861206,2.6499996185302734,1
2021-05-08 06:54:32.035,0 days 06:54:32,501,0.5359998941421509,0.010599999688565731,-0.021999992430210114,2.6999998092651367,1
2021-05-08 07:12:31.038,0 days 07:12:31,499,0.5139998197555542,0.1979999542236328,-0.028999991714954376,2.809999465942383,1
2021-05-08 07:30:31.015,0 days 07:30:31,500,0.5179998874664307,0.2909998893737793,-0.03299999237060547,2.359999895095825,1
2021-05-08 07:48:30.002,0 days 07:48:30,498,0.5309998989105225,0.23499995470046997,-0.033999986946582794,2.3899998664855957,1
2021-05-08 08:06:29.053,0 days 08:06:29,500,0.5209997892379761,0.06809999793767929,-0.022999994456768036,2.2699997425079346,1
2021-05-08 08:24:28.081,0 days 08:24:28,497,0.5049998760223389,0.10699997842311859,-0.024999994784593582,2.4099998474121094,1
2021-05-08 08:42:28.001,0 days 08:42:28,499,0.49199986457824707,0.07999999821186066,-0.018999993801116943,2.129999876022339,1
2021-05-08 09:00:28.006,0 days 09:00:28,516,0.529999852180481,0.7959997653961182,-0.04399998486042023,2.7099995613098145,1
2021-05-08 09:18:26.092,0 days 09:18:26,521,0.5059998631477356,0.7879997491836548,-0.03799998760223389,3.0699996948242188,1
2021-05-08 09:36:26.037,0 days 09:36:26,524,0.5789998769760132,1.6099998950958252,-0.06799997389316559,3.0699996948242188,1
2021-05-08 09:54:25.049,0 days 09:54:25,532,0.5499998331069946,1.5099997520446777,-0.061999984085559845,3.289999485015869,1
2021-05-08 10:12:25.002,0 days 10:12:25,521,0.523999810218811,1.159999966621399,-0.04899998754262924,3.5999999046325684,1
2021-05-08 10:30:24.034,0 days 10:30:24,523,0.5049998760223389,1.3199999332427979,-0.055999986827373505,3.7799997329711914,1
2021-05-08 10:48:23.075,0 days 10:48:23,522,0.529999852180481,1.0999999046325684,-0.05399998277425766,4.199999809265137,1
2021-05-08 11:06:22.089,0 days 11:06:22,506,0.5499998331069946,0.7329998016357422,-0.03699999302625656,4.299999713897705,1
2021-05-08 11:24:22.004,0 days 11:24:22,509,0.5389997959136963,0.7819998264312744,-0.04199998825788498,4.7699995040893555,1
2021-05-08 11:42:21.061,0 days 11:42:21,512,0.5559998750686646,0.5779998302459717,-0.03299999237060547,4.899999618530273,1
